date,US_INTERNET,US_SEMICONDUCTOR,US_NEW_ENERGY,US_HEALTHCARE,US_FINANCIALS,US_REAL_ESTATE_CHAIN,US_ENERGY,US_MATERIALS,US_INDUSTRIALS,US_UTILITIES,CN_INTERNET,CN_SEMICONDUCTOR,CN_NEW_ENERGY,CN_HEALTHCARE,CN_FINANCIALS,CN_REAL_ESTATE_CHAIN,CN_ENERGY,CN_MATERIALS,CN_INDUSTRIALS,CN_UTILITIES
2021-09-15,52096518.90106201,570165765.4998779,12074665.454101562,1265263645.790863,1262688235.6502533,100492824.59259033,1606721250.6580353,480967651.0345459,868710282.7072144,579619895.1202393,1191314469.3874698,335105902.36483324,453430469.6763835,224234742.21585363,43050836.55323982,43421035.609185696,8384962.883205414,303563447.15118074,734564230.4314413,
2021-09-16,64354545.05004883,691386091.4031982,9342575.909423828,1289700918.4822083,1475675993.0870056,139773012.57781982,1256048595.6790924,423070481.82907104,988872291.6320801,912759124.7406006,1726932258.928647,460865857.74782777,584784052.7663164,233208708.5808606,41947985.69126129,38747708.04018974,19500203.23797798,388869822.82066905,920207995.9175736,
2021-09-17,105083179.14123535,983876437.7197266,17415483.811950684,1660834650.9429932,2859726806.323242,156551564.22653198,1325127380.5541992,734093619.5983887,1511831737.1681213,717141646.9039917,1654835863.255806,357085421.2451899,443338090.0857477,463780320.42209053,36323494.27866936,42336078.048706055,17730127.73773563,372303019.86064625,871395583.7601024,
2021-09-20,145377220.95489502,1001679206.1462402,32105501.724243164,2093004383.2015991,3198041134.7991943,144136502.92053223,1707196473.8845825,728064383.9035034,1972966793.3273315,1302288968.0786133,,,,,,,,,,
2021-09-21,41566852.37121582,594424155.3405762,9667093.370819092,1427261423.4909058,1540804422.7386475,121396106.8862915,1025252871.3603973,548788805.7632446,1312314266.482544,751100294.644165,,,,,,,,,,
2021-09-22,50965333.25500488,647441580.1208496,12639121.09298706,1456718628.262329,1994106355.5091858,143127401.34658813,1631983297.013855,557497690.2534485,1206054157.6278687,704326816.9158936,610391866.8998837,391075737.9443407,276887751.4988661,265718427.9949504,53378958.99986029,64789449.07649732,13018522.0597682,255037395.1921463,754393495.012294,
2021-09-23,59707150.704956055,594122930.5297852,11941095.344543457,1271312595.840454,2514199165.7066345,104837152.24456787,1060019994.449234,351421576.05514526,1071010713.6199951,546410074.1477966,1231106904.2827039,509657122.3827081,337075366.5019283,267115135.08964163,42131558.48915577,80474881.68436289,12771752.879405022,344729389.5417452,892658584.6567154,
2021-09-24,33362111.42578125,367575520.09277344,9661329.976654053,850390445.9793091,1691852130.1200867,101074046.55761719,1191872532.2971344,267393111.99569702,774404187.6182556,667985424.9706268,1435342768.8939664,267581587.62785935,449082343.4940219,291303874.37890154,36534351.73988342,43203997.44378972,19005126.295202315,210569887.67911196,477755570.9108988,
2021-09-27,45223519.775390625,534599583.1298828,12462967.641830444,1400387033.8241577,2097631228.2562256,88075543.17016602,1816756933.7749481,387681920.67337036,876922495.0561523,607728931.0726166,2015546893.3591723,349400467.0105796,591934529.9040127,342718259.1143997,42749318.534731865,54600385.88566196,9155462.174539566,287929163.71068954,833436284.874837,
2021-09-28,58101568.59741211,1417972592.3080444,26951462.890625,2062953707.7316284,3373799088.832855,169158377.86254883,2967152197.3571777,608137935.2630615,1583269382.1548462,1114897755.5648804,1838034374.7438316,357756943.78137183,475772014.11857605,289783023.16695786,49000787.94618845,95935565.53876829,17065279.497098565,326162266.2665248,576166689.0662763,
2021-09-29,55384888.275146484,1192605281.2103271,12313917.597961426,1332391532.7438354,1751652233.6483002,146736079.01763916,1559593988.5253906,509488647.0901489,1128846682.9193115,861433934.413147,2268692726.1643925,369065776.45022583,414078571.1302204,274625983.36864424,53958763.89160156,53624192.50119257,12012157.312071323,283639846.17513204,710340269.4038197,
2021-09-30,46285542.71850586,815348194.9859619,11815218.42956543,2550864102.1133423,2534134386.3803864,259480255.7373047,1960238428.2241821,772113399.7070312,2241203569.42749,751479416.4073944,2269066326.962059,260785849.89157915,518079844.16953325,274480839.1615749,46244779.589509964,81904994.01853085,15432311.299710691,251649803.46871614,434746834.5173203,
2021-10-01,74936657.53173828,916091186.3006592,19784071.51222229,2732433580.5000305,2474979147.7355957,305977383.78448486,1892379177.3376465,676254096.9848633,1573241515.3671265,802937259.1835022,,,,,,,,,,
2021-10-04,85682788.87023926,1158828797.8057861,32306891.0030365,3200419422.505951,2430187793.507004,229451925.36468506,2650594905.823517,622778060.6201172,1851985564.831543,1134010190.8180237,,,,,,,,,,
2021-10-05,53825883.25958252,833785681.628418,11726401.054382324,2235636727.848816,1990722222.0794678,152725936.34262085,2276308759.9975586,498784790.74554443,1205061837.4717712,731609484.1018677,,,,,,,,,,
2021-10-06,63218859.30175781,917331357.0327759,11051150.87890625,2484442561.338043,2253978835.0364685,144546283.59985352,2301609691.6648865,566187913.3956909,1370166056.0035706,942582876.8760681,,,,,,,,,,
2021-10-07,46556119.17114258,616938447.1343994,12990396.165847778,1866183016.369629,1905862764.9398804,115188297.91641235,1796594577.3262024,628877967.3736572,908162123.5717773,778840184.2224121,,,,,,,,,,
2021-10-08,38631173.70300293,617888530.355835,8716197.888946533,1122135074.5925903,1387368518.4192657,148339669.00787354,2057268873.0003357,472536359.73358154,804340208.0108643,499565200.043869,1871665317.1447277,360816328.8478255,470890762.95773506,237359169.11103177,42647932.59322643,51062296.51957154,9690351.74085176,308267025.5603974,531597546.9464979,
2021-10-11,25410616.131591797,543243570.4193115,18292792.863464355,914200175.5569458,1805423661.1244202,102783136.70654297,2045375492.3538208,357204378.6117554,930064763.671875,703902612.3012543,2209931190.063299,289929274.8495555,336173166.3074584,304973923.8621533,57178567.38357544,45178360.65890193,8814462.23948598,167443836.48572445,766402111.9092474,
2021-10-12,55813760.71929932,978873475.553894,20402137.997436523,1508732390.4052734,2075715476.7982483,108870047.76763916,1690610601.2180328,566913114.5187378,933007059.89151,585306510.1470947,2043584055.4178793,426663210.7580757,368134119.80130696,239530002.51948833,51668479.136419296,84135166.41169786,8975833.546638489,175369222.12287903,618602559.9923258,
2021-10-13,39122467.60253906,698397923.4008789,23677197.637939453,1232523918.1671143,2542635575.088501,83533848.6694336,1376780184.739685,537637418.3006287,1155288598.7869263,739047481.0417175,1066791605.3439975,321764779.1203784,407786093.8271642,312540956.8935871,42283156.87775612,91358462.38096952,9127447.4016428,176608415.05515575,815583549.0089175,
2021-10-14,46886587.408447266,893522281.7382812,15928180.116271973,1043840922.0207214,1860502452.2342682,218267706.8710327,1126088839.151001,434037170.64056396,924585559.9121094,610888028.2859802,850183304.1441191,235051536.19383717,303941824.84453726,363357807.77812004,43377153.38373184,64746663.7586236,7429731.784065127,257742206.49314833,643597793.278122,
2021-10-15,45305074.98321533,676369605.2246094,16291927.404785156,1063003230.1689148,2125373338.5936737,109416059.52987671,1096985141.078186,447991389.6560669,1127038470.9449768,842676417.414856,1673719765.5122304,535111775.67408705,470061421.9572983,282699121.05380905,39606850.164419174,48395778.029322624,9497020.804965496,182458929.63123798,333823411.8200201,
2021-10-18,35140500.86975098,519056693.4265137,20178580.98602295,1371541352.0759583,2049538335.0608826,187625629.73480225,1579470460.8764648,485719291.6748047,649399736.6714478,583660702.6481628,1568080459.2984295,410899555.74225354,432414473.19161296,254633163.53288293,44033807.8125,80266347.11790085,12051421.777928174,281883935.8718095,579309644.3589134,
2021-10-19,42213978.103637695,601487247.0428467,25291206.4453125,1130530668.296814,1215945824.131775,145433067.7986145,1090551943.119812,368738797.4395752,665868430.7861328,611333390.1535034,1171835708.4895968,259414271.70439506,338275608.0251694,236240028.13101166,58663622.06029892,79393337.84198761,10229364.769011736,190819156.4064026,361899596.66197765,
2021-10-20,54133375.0,576236250.9307861,22508835.330963135,1651760789.4729614,1655010938.734436,174124199.26757812,1239053043.1324005,360574563.99993896,897620446.975708,806176893.8941956,1825579996.6027772,228028483.5559821,451062523.94774437,253205401.52022302,48801939.14914131,61980630.500376225,12322127.210675955,226291237.86324322,605360643.0523214,
2021-10-21,36148763.708496094,508536240.7531738,36824045.5078125,1003339894.3328857,1293748620.0622559,102184675.60272217,1555968700.207138,517682933.38165283,760160152.5032043,503804009.4909668,1675059605.6001234,303765234.02555645,460281089.2872715,222389128.3781864,80118967.64159203,152200254.9619913,10857196.072295547,205824674.15730047,326912768.71917725,
2021-10-22,42099079.737854004,769742465.8813477,24376459.15222168,975982054.9964905,1550897958.9614868,139522615.30914307,1051400182.3711395,446341196.30126953,957970838.9755249,623738854.8297882,1408273022.2144032,523702030.61524034,350913926.9474387,225513663.50630522,62435466.29765034,207040641.72513485,12059362.676739693,199741999.3735212,290567171.8723023,
2021-10-25,35164799.560546875,487001424.76501465,34881012.9699707,1296803287.652588,1237489022.8271484,194341647.41134644,1243129482.3806763,420846039.75219727,790856214.4775391,439968066.44325256,1547759702.8271072,352029425.38955355,510307089.5608587,239083940.65606594,60866381.84297085,108549086.01844311,7340824.068784714,170361044.6166277,661053923.8027966,
2021-10-26,92850914.79492188,650100523.4741211,29486229.15649414,1136694184.5977783,1554946856.9320679,150195204.19921875,1135321364.9047852,451505688.79241943,1195801367.6605225,565788426.6117096,1617796226.6460743,748622182.875672,553840348.097992,247797928.06030345,43587357.992720604,81613455.46927303,5682094.749275684,161574437.1965289,367998427.6161351,
2021-10-27,41691507.63244629,1023709378.3203125,24534308.963012695,1441460974.6414185,2296471588.537216,176953288.82217407,1648038664.1601562,439279652.88848877,865216849.3103027,645249268.3204651,1921432402.5275269,351406775.5088664,391144814.4631839,278580544.2279849,50262375.3367424,55603862.148821354,7929239.957034588,118036574.66852665,685149356.3778253,
2021-10-28,40215835.890197754,792836954.7729492,44315009.369659424,1138460183.9828491,1658970365.9858704,112421979.17556763,1140620567.073822,323011996.88186646,899872121.182251,450535323.2070923,1306615801.6675115,349554649.56154823,459533318.36488605,213046391.77294278,44182694.76568699,57278044.237047434,9041756.639814377,194742304.59912193,402154753.07761586,
2021-10-29,49822986.2487793,584930781.8267822,55903282.18917847,1909000988.017273,1560652295.4406738,119739408.6593628,1066762447.4796295,336786774.98779297,664045988.7817383,773326162.7540588,1427612193.779352,501969794.13973427,558456206.1312962,284383700.81819344,49929274.70912933,101884378.98294926,4212525.570780039,162115884.78912115,792339709.7072768,
2021-11-01,39211385.0769043,594892338.5742188,44746081.60247803,1775803040.8996582,1391225681.955719,102402806.78100586,1224709531.336975,428430011.3998413,1050279144.7998047,470977823.3695984,1605246234.2767096,432007628.28656137,593271830.7945232,329398228.3849061,41228863.73140812,86246522.89600849,3339600.4997491837,155881456.85052872,790918953.8274128,
2021-11-02,47910631.439208984,625992141.6503906,47931484.61532593,2595364435.901642,1169061756.25,125134405.39627075,833732674.6356964,520852530.11779785,863903731.8115234,578653802.1743774,1503851427.5197916,798836813.6859809,393936733.8157797,341002596.1342481,65550835.80151796,115260698.00698757,8127346.490323544,218621429.29831743,1274597279.7070336,
2021-11-03,37747053.65753174,835862479.3823242,40764368.4753418,1829172512.7410889,1603024729.838562,90560637.21618652,1130880706.6192627,760890936.1328125,1128777662.6167297,609220039.6030426,1547859110.516584,464043717.03044605,492642561.9417982,236553330.08716297,38740921.97896242,146052658.57875347,7821820.009052753,172483493.3757782,817281794.4350376,
2021-11-04,43273999.78637695,2159037458.3740234,41195011.81640625,1966862939.2814636,1778514572.7653503,140225543.32351685,1852776472.0825195,399235548.77319336,999454693.7072754,928830311.6016388,1254542417.4926476,578575127.2309363,453115300.49209595,228626935.24674743,37195186.572915316,95955314.29901719,5317264.052814245,150150600.58287883,684705761.7695701,
2021-11-05,33613883.91723633,1373951836.3739014,38817788.553619385,1827953318.7591553,2132729124.2206573,104911251.74789429,1111147530.5614471,465684166.5161133,1277341204.9499512,628838567.8207397,1318265451.5742931,460857507.1569532,383225851.2147069,226877089.2919445,50507832.3328197,122276653.27963829,6294898.20381403,186851940.64164162,568779186.2726026,
2021-11-08,34006569.58312988,1264131317.5964355,48038218.0480957,1106808615.1000977,1217921125.6332397,126084845.21713257,992663811.1999512,432335963.93585205,887344179.7714233,564545147.473526,1139885774.3280761,464079758.9143332,550365529.1253047,464357463.77208495,51210411.98526621,116605523.63040447,4512328.502321243,252834744.4956522,472954752.4942224,
2021-11-09,47587786.949157715,1693040753.6132812,43431183.94470215,897969195.5108643,1784589602.003479,133316589.24865723,980667732.7651978,640646037.322998,1059795062.5015259,475684442.8970337,1039591775.7195234,489678689.6856773,289278559.9955058,252329762.64477372,41404128.97968292,68671990.85055071,3899067.0980274677,156200024.0740776,1597151841.002059,
2021-11-10,56388503.27606201,1507259552.5360107,32232539.304351807,1043687122.227478,2233075122.3449707,153731725.2319336,1746498674.463272,519427885.78948975,1023016748.4741211,751279318.2228088,1210988297.1899343,502429866.41098166,607236281.8635702,492742605.7566466,45918970.10632753,216560396.5730046,4691028.584574938,185860000.75542307,1005531702.4718881,
2021-11-11,65272848.3581543,815593007.0159912,39877628.0090332,1059355971.2928772,1159875026.8417358,71940232.56225586,1192510245.2465057,331842789.2883301,584201063.5925293,455166503.39279175,1855822156.6981874,746875078.6247671,285252311.92085695,375869223.88505936,73695423.32134247,304102774.3255763,4547208.310147405,158370632.7557087,545646721.6675701,
2021-11-12,33579200.0,770128795.513916,32213061.879730225,1029971849.9755859,1450149330.354309,149827920.51849365,830118224.6589661,359580627.0225525,788491598.9227295,525135023.5042572,1692314497.5,436832840.58258533,276775985.4138851,290928919.5334304,38900340.602231026,182846343.8258654,3380870.1083421707,185871840.9341812,1060196102.896482,
2021-11-15,37057527.99835205,822293229.1259766,22791284.23461914,771465406.2080383,1112274904.416275,76846285.43701172,1046642888.3930206,351964071.21276855,764401834.8205566,556208938.7363434,1183849604.254717,486808615.6823609,607772483.2342796,415664117.52933455,40069767.31557846,89223262.71724272,3688618.3323144913,141250602.83008695,844445449.4759244,
2021-11-16,37171231.3659668,721183877.8747559,15169552.500915527,760131565.1252747,1204194022.8538513,136979628.41033936,1004311513.4490967,357011700.81710815,660172616.9586182,384901139.1834259,1833005430.3758857,608880854.7210968,356996012.2454388,689331383.5355183,75125284.27004814,96832718.52071285,5012223.375177383,132293558.17937851,1309358059.904667,
2021-11-17,72235731.06384277,854801996.7041016,18685515.537261963,1018391235.9924316,1955662168.675232,114059985.17227173,1142979319.223404,426685631.3598633,808701160.0624084,554009017.3397064,1200779854.039812,347249205.21814346,353532012.4236107,382529837.8523419,40772010.24361253,72586536.35251522,4505724.763679504,175166325.3303784,917786504.3701887,
2021-11-18,46756996.923828125,1144249187.2283936,23028047.525024414,1117851202.835083,1561882725.8724213,159699042.00439453,1389928948.4024048,418044264.932251,969329762.3474121,443904989.5000458,2045712828.7461996,307324908.6553738,292220079.6563716,380158822.4787712,40972515.32190442,65410455.56282997,5266835.51299572,195465796.0320201,780780091.0254121,
2021-11-19,51893510.64758301,1009622334.9609375,33285564.944458008,1250969738.0607605,2582235724.4945526,152791976.37634277,2107627821.0769653,418766344.8944092,878866558.2000732,601048605.6289673,2616823457.750811,346812852.77663577,295144433.42512894,389686646.3493651,49357874.488818645,180549072.56947887,9172483.269139409,175285625.57398963,494549864.0183054,
2021-11-22,62227025.68054199,1631928172.503662,69846335.28671265,1365384753.7216187,2986975281.0821533,155969316.79382324,1591187512.3176575,538259497.177124,1174746643.762207,679484542.2363281,1460005256.3358788,859830987.0708603,814191613.8516634,533438309.6628189,60261248.337972164,98730750.03518897,5923002.020537853,248334746.6120423,555504943.0885391,
2021-11-23,69903575.36315918,1558190823.4100342,44083812.799072266,1480749867.0776367,2278916770.251465,165737830.43518066,1638609206.2511444,613371390.1313782,1392030726.8554688,559225766.2567139,1207674554.7345238,412464848.86291623,330336842.0910597,424571099.98456836,52246302.99578905,123539319.28868532,6396480.09531498,265141895.08444726,558116034.9520694,
2021-11-24,54798842.30957031,1071782804.8706055,24851636.199951172,828746304.0161133,1492345300.2914429,195004227.42462158,1047341643.9334869,414438610.21118164,1061849246.3470459,468293314.5088196,1582657304.6491485,418858167.8676233,375887169.34110594,519003648.28682095,45666804.11456823,89069424.28201437,5520809.983849525,239318864.89682198,530732686.3927989,
2021-11-25,,,,,,,,,,,1127569374.9601364,547198458.0365002,228804637.04842758,455320387.54190266,34108351.479935646,56277092.434465885,5333173.332846165,162356105.90315247,464985807.655972,
2021-11-26,69048877.25524902,977901931.4941406,22690059.32006836,1452940499.118042,2731151223.1155396,171071145.803833,2097566692.3553467,558605023.8990784,1410800975.8796692,632353710.4576111,1499866153.3658185,566654492.0513439,363088411.17135954,459926087.0388458,84479166.81550741,40657260.902649164,5035302.136766911,157788302.3605163,495737838.144639,
2021-11-29,114289772.64404297,1364675991.8579102,16544692.073822021,2098622717.1173096,2840758764.766693,171179985.3126526,1671651558.7768555,484815383.03985596,1124619005.1498413,670131376.6822815,1591340828.854276,664790947.952584,466838138.34608674,448405136.35734236,57632226.35489702,40005385.1146698,4959892.899811268,164752095.55784512,950967307.7001128,
2021-11-30,84045176.6784668,2060690997.5372314,28662344.189453125,2337104898.6053467,4239258106.4762115,296182759.95254517,2130900138.496399,924199351.5785217,1974084803.5217285,1386022779.598236,1299273545.6918528,434084973.70666254,303929899.58649874,340350954.7936084,44691842.92212725,52051133.207672834,4535831.881374121,130895373.0381198,946628089.1465575,
2021-12-01,76054336.25793457,2097285637.6281738,30057721.160125732,2665450868.2113647,3524515255.218506,265121540.13671875,2040484808.8485718,856920911.6271973,1828780485.800171,1314347992.050171,1026061972.4530327,305379451.72674966,322272387.7340555,334157994.90406513,41410637.45098114,79449236.14939451,6658960.059165955,135491566.45652056,594920183.173827,
2021-12-02,159832899.90234375,1856070596.9238281,26300738.65890503,2111180095.967102,3491879230.982971,317154866.18499756,2362285581.7188263,698318748.7106323,2086355070.7885742,1013706873.5057831,1077150559.3680265,285145668.56651306,257696914.08608794,327582092.02444553,55654628.795957565,76818441.65160656,3504538.5220229626,135800830.25544882,473991401.8148918,
2021-12-03,82042817.91381836,1979244835.2996826,44006087.548828125,2667733457.2769165,3403518321.116638,353154998.62976074,1765187235.571289,775137520.9869385,1861971999.2042542,1249436500.6320953,1261669271.2383592,720410219.8424053,296017218.4516394,260140801.7781601,40960997.93493748,73422409.73373652,9419404.994344711,140396791.64105988,568621247.0911775,
2021-12-06,65640672.18017578,1486253164.855957,34318966.021728516,1847991967.6765442,2478956440.361786,317272788.13934326,1509520680.902481,639599053.1845093,1397768090.91568,1400527864.2311096,2085271069.2250261,343640172.9244237,432597354.80966806,422330681.7085401,115022263.86361349,109684314.33448792,5438855.430637717,139449317.92038846,534947434.51173973,
2021-12-07,58819588.74511719,1722684932.2814941,19406351.516723633,1471639395.4742432,4179412792.198181,189358669.25888062,1780374216.4672852,451940890.0680542,1031688398.0964661,651042501.4743805,1614963286.933216,732929706.2362976,711666360.3735085,300123589.5231319,59673400.47726631,174219017.49043465,2916038.9413654804,176349952.46409595,1073889755.5252204,
2021-12-08,50417132.07244873,1086119078.302002,36176389.57366943,1875234427.746582,1909177801.7181396,171414326.3168335,1136114006.4239502,369930610.00671387,1020173693.7194824,775908803.4301758,1098589480.5405164,513343117.95068264,436462925.7238655,357068612.65994966,55717380.498600006,120288843.62792969,2062867.446988821,138844427.54928732,799652142.1761856,
2021-12-09,37049399.505615234,962869122.5097656,25896400.408172607,1128862047.7127075,1635390631.5662384,175417172.50976562,1121841291.016388,263505615.0024414,715013550.7446289,708984774.3747711,1281744028.7015967,354074214.9725361,286404981.2271817,642331871.7374766,69988170.2929616,165876659.21439528,2581050.948101282,138304566.78122282,699142061.0145824,
2021-12-10,59423748.04382324,1055250352.6184082,16129194.589233398,1065378113.3705139,1398986437.5915527,269561469.43130493,943038720.6970215,384943507.34710693,813819539.4714355,701416053.5820007,788327903.5110701,266930593.38305354,352530595.8855839,559295192.7348591,42391906.906700134,101946001.19606256,2577857.8371167183,137365467.11268067,581458153.2629614,
2021-12-13,64536585.900878906,1089926265.386963,23891699.794006348,1533989085.8398438,1577548438.179016,238108615.12756348,1343128260.3912354,375511203.5926819,1230799137.6220703,834317798.614502,1410338775.1581154,300571446.49413824,227190615.06872177,527451308.76108277,239611977.42938995,78630885.94356179,2522956.852054596,154813473.8653021,841770481.2679386,
2021-12-14,65603849.0814209,1226996943.7683105,50158738.17443848,1386167002.758789,1851463509.411621,304649924.80163574,1346686329.5791626,361846455.2062988,1265608502.380371,1055638760.0708008,1299968652.61253,290947462.6503172,287773986.6704941,367492856.2428984,43056398.11205864,110964503.00967962,2140049.726307392,210310363.514781,687215019.2155242,
2021-12-15,97260578.36151123,1630600411.4257812,36885065.43045044,1916117817.163086,2527490515.0878906,377005717.0692444,1575555422.0005035,584414835.3271484,1638518316.1834717,1390465380.3871155,872897709.8287463,231650956.73895407,409710194.3994584,747802652.291915,40576083.03561211,102125626.60908508,2118294.068813324,177996599.69764948,546456260.3685433,
2021-12-16,75207303.37524414,2074365410.736084,46115972.9309082,2471340477.142334,2585860984.7961426,337628788.6894226,1258113646.063614,527747057.2784424,1150439460.8093262,930652149.9343872,1258009097.2456074,279658022.8528955,333617107.29010105,395287236.09137243,35567752.02140808,69592136.32500172,10560706.039875746,144332075.80152273,433141249.81247306,
2021-12-17,93501660.0769043,1615571266.40625,23538520.19958496,2744664003.3340454,3470558863.269043,987449137.2619629,1588917318.2483673,623797134.0286255,1842302441.5374756,1325207530.5290222,1488907301.2672663,543404418.8567982,480622273.75296116,461416206.7566308,37574702.08324468,90372022.59649515,5898281.076014042,159867378.32554078,511131957.5667417,
2021-12-20,62767176.74255371,1578465507.7819824,32745605.810165405,2053333841.7137146,2970599074.2485046,746507078.8330078,1646059483.8775635,554293494.6891785,1684858916.533661,913929803.805542,1647477003.9793518,598114604.946878,660521848.4966159,504874536.6247616,40882151.94475651,139868713.7990594,2864353.8147568703,164772513.72488737,700565550.9956111,
2021-12-21,38494747.37854004,1336287743.347168,36502229.19692993,1372428679.8736572,2051285242.9065704,424944693.8560486,1172395528.9161682,359384719.4137573,1003928642.2592163,981296856.5402985,1716532750.0,277328925.681324,413980328.2030864,302630620.3383446,41607502.71735191,275993189.77099943,2320409.150183201,103358271.17180824,418271631.2347286,
2021-12-22,56100934.09729004,760649984.5336914,24771542.81616211,933841738.9526367,1776236552.0755768,243107300.53710938,989678426.8287659,247402843.83544922,795737764.4119263,577746870.0439453,1821001054.6133995,392303329.81730604,348487649.96212196,219666019.7098732,77763550.77879429,196093007.5700283,1947069.0362155437,113798594.47746277,371294317.14310527,
2021-12-23,31371630.752563477,721008683.8134766,106928937.00714111,1002097064.0380859,1403027986.524582,140153614.36843872,782923319.1112518,231944868.62182617,683816638.7329102,441761706.8916321,1604738191.5043802,215448344.07588243,261838812.71452904,320674471.3237599,37033516.842639446,130857983.6626947,5371228.939324617,143822600.32351577,375579751.73266363,
2021-12-24,,,,,,,,,,,965502545.0883951,273114673.1568098,706340564.2965939,312304605.6362152,89916929.68757594,145254203.35566998,4548587.1462881565,228771081.2783742,465023316.37412786,
2021-12-27,41949180.99975586,993909472.8424072,20504003.90625,911336800.2441406,1310894042.1833038,107880890.700531,1042507652.9411316,201550040.94314575,509539013.48876953,480701541.49017334,824794405.3661942,189685354.6017499,340788327.51824856,441409871.1419186,49681358.58607292,126140770.6145525,3508024.7921466827,269574625.1472235,302905962.18786895,
2021-12-28,46400721.240234375,776021054.1900635,29038841.354370117,791164555.8105469,1236576576.5167236,201799824.06082153,859512158.2717896,351850925.69732666,529121666.40625,497270681.0760498,1801281716.685462,184044445.95391595,429403873.63260126,368041152.6017189,228822832.92013407,111078526.33731365,2680058.9724183083,193218989.0739441,358393665.31934524,
2021-12-29,32239486.962890625,955648903.5614014,37969365.74707031,931789387.8723145,984604062.3989105,141969223.1048584,719294346.8894958,213284637.11853027,584744258.3450317,427032248.7071991,1864589212.7894497,278990663.4427047,359726762.1017914,437231598.9648181,36805355.19897938,60651731.38706684,1487170.8162724972,136997202.61031866,852937202.6830673,0.0
2021-12-30,29180924.377441406,893172505.0598145,21654198.3001709,1042549323.9120483,1089222458.6551666,139231950.68588257,643025813.5986328,261446857.6812744,609018855.4931641,581799536.089325,1715932730.171319,413463953.66319776,219013793.33810806,360907836.2286097,54504109.98907089,102254338.35149169,2675415.5716872215,111471754.6818018,973879953.9372706,
2021-12-31,36791351.794433594,441246763.4765625,21039697.398376465,1031728206.5002441,1029771760.0341797,187123116.3597107,628106442.4179077,267485439.1090393,763349372.707367,582162723.866272,2318898802.5166216,212280565.5572157,365027372.5364685,359387721.50467634,38043387.22997904,124234645.89461088,1207942.3637390137,150747784.9115491,662746386.0453703,0.0
2022-01-03,66582180.35888672,1101384925.9765625,23524582.399749756,1958888876.1901855,1824736238.9724731,483013900.2479553,1590764959.5417023,616838791.1811829,998341312.5320435,1340439953.9520264,,,,,,,,,,
2022-01-04,91202897.24578857,1758767200.756836,20654493.322753906,1828503226.5548706,2785975252.2087097,286645270.7771301,2022852948.0789185,825088502.4810791,1456666187.007141,904906894.6708679,1658700521.996936,358790774.5306568,491399164.80231285,679855605.2429248,65227469.901537895,146630786.77807808,3546001.163506508,139716353.9226055,415234326.21163416,
2022-01-05,87286086.5020752,2408649635.4125977,41321883.867263794,1950798790.1275635,2830814914.967346,381206941.5786743,2296868308.6853027,879427752.8747559,1603523997.69516,1372127739.4042969,1812097089.9906363,430267143.2324616,493086180.44224477,430932804.03256416,66673345.57495117,249853232.64563084,1899570.5912590027,142880482.99388885,855494806.5199461,
2022-01-06,300142002.0339966,1956754752.4902344,24622648.40888977,1904565869.2016602,2173510653.4454346,327920742.4964905,1931179002.1453857,730079856.2782288,1038188969.8776245,1106819988.2667542,1892291160.9630337,279661288.9191359,346978406.56814003,468528784.5398742,47728393.15521717,124488298.9141345,2111321.810877323,135190833.4871292,785618003.9622478,0.0
2022-01-07,97992622.83325195,2006788540.1916504,21377134.687805176,1200577475.1617432,2369073647.3064423,315488319.41986084,1865600545.1805115,675337830.3787231,1154943060.7078552,1207865082.8857422,2497972673.1588454,296654790.7207327,562196601.8639984,282803972.343874,55634524.685287476,161991498.83717299,2950091.753053665,149579751.23244524,394036325.54612875,96263910.5881815
2022-01-10,143903110.33935547,2144050484.8632812,37645123.109436035,1965729363.4346008,2795154622.4212646,388148039.63165283,1737099312.8547668,679591625.0976562,1540697723.3016968,952407338.5593414,2352960499.0625763,295082268.82176876,299952454.3330097,315249752.36502886,58004958.267211914,180253797.40886688,2538255.2315711975,125653015.91041946,580391263.4462128,56126526.48904014
2022-01-11,161307993.91174316,1470237260.1226807,22551594.33708191,1546508472.3884583,2325079032.8235626,344561418.2876587,2077607381.1885834,556152561.9308472,1183535803.5316467,1019045752.6947021,2321592392.1480217,268930050.15602803,353426040.7315941,274016299.61706746,53926229.68709469,197866805.66349626,1587146.0479795933,109011176.20825768,463378522.39570606,80799052.39376259
2022-01-12,66529756.26831055,1757995972.503662,34559173.07472229,1372723719.2504883,1976225842.388916,248346316.70150757,1637803555.0552368,421501133.5418701,986063991.2414551,853988779.1748047,3694076869.654352,232304121.12627876,628800316.8869019,359694172.64417857,39362526.927387714,149677093.76869798,1396260.8913123608,266666135.61620712,428135526.9910741,56313658.033819556
2022-01-13,90882657.59887695,2485837162.1673584,17767246.479797363,1722319680.834961,1972371820.526123,301802415.4724121,1604135688.407898,491540269.3145752,1093342252.5985718,1036289197.3896027,2721822567.9433403,294794778.17076766,361410067.74623394,355885853.7961185,56041881.318211555,143429897.35929966,4218332.863390446,214454903.0827999,359898687.4767461,55865501.94987559
